Order ID,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Base Price per Unit
US-2019-169040,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.21,7,0.2,4.55
US-2019-169040,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.81,3,0.2,13.46
CA-2020-169859,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64.96,14,0.2,3.02
CA-2020-134915,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,41.6,4,0.2,7.15
CA-2020-134915,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.12,5,0.2,2.95
CA-2020-134915,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.89,2,0.2,51.96
CA-2020-134915,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.57,2,0.2,59.62
CA-2020-134915,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92,2,0.2,3.61
CA-2020-134915,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,671.98,2,0.2,310.79
CA-2020-137428,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.57,2,0.2,36.2
CA-2020-137428,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.18,2,0.2,45.56
CA-2020-137428,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,24.32,5,0.2,3.22
CA-2020-167941,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.58,3,0.2,151.96
CA-2020-167941,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,31.1,6,0.2,3.37
CA-2020-167941,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",28.27,2,0.2,10.96
CA-2020-167941,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,259.14,4,0.2,77.74
CA-2019-139010,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56,4,0.2,3.02
CA-2019-139010,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,31.25,7,0.2,2.9
CA-2019-112893,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,55.36,4,0.2,9.17
CA-2020-104381,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",33.38,4,0.2,5.74
CA-2019-115525,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,243.88,5,0.2,43.29
CA-2020-134845,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,20.74,4,0.2,3.37
US-2019-160528,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,727.3,8,0.2,112.5
US-2019-160528,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,666.4,7,0.2,99.96
CA-2020-169054,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.35,3,0.2,84.78
US-2019-164189,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,403.17,4,0.2,94.49
US-2019-114293,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,195.14,4,0.2,51.83
CA-2020-134173,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,20.74,4,0.2,3.37
CA-2020-101749,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.29,3,0.2,59.24
US-2019-147991,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5,0.2,2.68
CA-2020-149559,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2054.27,8,0.2,224.69
CA-2020-131492,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,24.37,2,0.2,13.86
CA-2019-144554,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,119.98,3,0.2,32.49
CA-2020-127621,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",26.88,8,0.2,2.14
CA-2020-106859,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,140.74,8,0.2,11.43
US-2020-120089,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,663.94,4,0.2,145.24
CA-2020-101182,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.18,3,0.2,9.35
CA-2020-118773,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,127.98,2,0.2,55.99
CA-2020-135692,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",33.12,4,0.2,5.38
CA-2020-131233,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,10.78,3,0.2,2.42
CA-2020-131233,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",242.35,3,0.2,77.75
CA-2019-103037,OFF-LA-10004345,Office Supplies,Labels,Avery 493,15.71,4,0.2,2.5
CA-2020-127460,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",298.46,6,0.2,45.39
CA-2019-150350,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,837.6,3,0.2,258.26
CA-2019-150350,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,532.7,6,0.2,95.44
CA-2020-164168,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,77.95,3,0.2,31.18
CA-2020-164168,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,67.99,1,0.2,59.49
CA-2020-164168,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",12.22,2,0.2,3.9
CA-2020-164168,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,44.78,2,0.2,22.67
CA-2020-162572,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,5,0.2,16.79
CA-2020-162572,OFF-AR-10001547,Office Supplies,Art,Newell 311,10.61,6,0.2,1.61
CA-2020-131828,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",963.14,4,0.2,213.7
CA-2020-131828,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.78,3,0.2,27
US-2019-162677,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",67.64,5,0.2,12.34
US-2019-162677,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.98,3,0.2,45.99
CA-2019-138695,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,390.27,8,0.2,51.83
CA-2019-138695,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62.19,13,0.2,3.29
US-2019-133879,OFF-AR-10004956,Office Supplies,Art,Newell 33,13.39,3,0.2,3.96
US-2020-132059,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.98,2,0.2,23.69
US-2020-146416,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,20.93,4,0.2,3.34
CA-2020-164000,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,18.7,7,0.2,2.34
CA-2019-108882,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,377.93,9,0.2,26.25
US-2020-108245,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,13.39,3,0.2,2.79
CA-2019-132409,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.5,1,0.2,1.33
CA-2019-132409,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.85,2,0.2,14.16
CA-2020-104640,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.18,3,0.2,205.63
US-2020-156356,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.54,2,0.2,20.14
CA-2019-138933,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.98,1,0.2,2.59
CA-2019-146836,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,45.58,3,0.2,9.87
US-2019-127971,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,122.92,7,0.2,10.98
CA-2020-113355,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,219.8,5,0.2,39.01
CA-2019-159730,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.89,2,0.2,51.96
CA-2019-159730,TEC-PH-10002085,Technology,Phones,Clarity 53712,105.58,2,0.2,48.83
CA-2020-119389,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.31,3,0.2,18.34
CA-2020-110373,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,7.06,3,0.2,1.62
CA-2020-110373,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,27.18,2,0.2,12.57
CA-2019-155474,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,107.98,1,0.2,98.54
CA-2019-155474,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.3,3,0.2,4.42
CA-2019-122518,OFF-LA-10001641,Office Supplies,Labels,Avery 518,10.08,4,0.2,1.64
CA-2020-133865,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.95,6,0.2,384.99
CA-2020-136308,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1919.98,3,0.2,567.99
CA-2019-111416,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.4,5,0.2,30.79
CA-2020-169978,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",14.38,3,0.2,3.17
CA-2020-122595,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.98,3,0.2,66.49
CA-2020-122595,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,10.98
US-2020-109253,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,431.97,4,0.2,98.54
US-2020-109253,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.73,3,0.2,180.1
US-2020-109253,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",117.14,9,0.2,8.3
US-2019-157308,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",15.71,4,0.2,2.5
CA-2020-100335,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,73.01,9,0.2,5.17
CA-2019-139234,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.18,2,0.2,14.72
CA-2020-123778,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",25.82,6,0.2,2.8
CA-2019-100671,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.67,9,0.2,11.63
CA-2020-142867,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,10.27,3,0.2,2.35
CA-2020-103156,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,24.05,9,0.2,1.87
US-2020-162208,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,2.9,1,0.2,1.92
CA-2020-148404,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,580.67,4,0.2,128.84
CA-2020-148404,OFF-FA-10003112,Office Supplies,Fasteners,Staples,18.94,3,0.2,4.34
CA-2020-148404,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.38,2,0.2,102.85
CA-2020-101077,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,6.85,2,0.2,2.35
US-2020-131583,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",40.03,6,0.2,4.17
US-2020-150847,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.37,2,0.2,3.37
CA-2019-100244,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,271.98,2,0.2,91.79
CA-2019-100244,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,48.64,2,0.2,16.42
CA-2019-134803,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",22.72,4,0.2,3.83
CA-2019-134803,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,558.4,2,0.2,258.26
US-2020-111024,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.9,4,0.2,5.45
US-2020-111024,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,6,0.2,3.29
CA-2020-131212,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,24.82,3,0.2,5.48
CA-2020-131212,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,14.98,6,0.2,1.59
CA-2020-152583,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,54.19,6,0.2,8.35
CA-2019-116344,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.78,2,0.2,50.87
CA-2019-162614,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,27.26,2,0.2,9.2
CA-2019-166485,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",16.5,2,0.2,5.46
CA-2020-136448,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,71.98,3,0.2,17.39
CA-2020-136448,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",22.51,3,0.2,6.75
CA-2020-136448,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.98,2,0.2,16.79
CA-2020-114258,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,492.77,4,0.2,109.33
CA-2019-165470,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",5.08,1,0.2,3.43
CA-2020-128699,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,47.99,1,0.2,40.79
CA-2020-122644,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,10.85,2,0.2,3.66
CA-2020-122644,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",18.54,2,0.2,7.77
CA-2019-131289,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.66,6,0.2,269.52
US-2019-134761,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,36.19,1,0.2,33.48
CA-2020-120705,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.18,2,0.2,88.31
CA-2019-107328,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513.02,2,0.2,250.1
CA-2019-107328,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,15.24,5,0.2,1.98
CA-2020-125115,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,10.37,2,0.2,3.37
CA-2020-125115,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,95.74,3,0.2,25.13
CA-2020-140326,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",17.76,3,0.2,4.07
CA-2020-140326,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",6.91,3,0.2,2.02
US-2019-113649,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,30.82,9,0.2,2.35
US-2019-113649,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,44.78,2,0.2,20.15
US-2019-113649,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,569.54,4,0.2,126.37
CA-2019-132731,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,657.55,6,0.2,101.37
CA-2019-130680,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,38.24,4,0.2,11.95
CA-2019-157511,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,5.35,3,0.2,1.25
CA-2019-157511,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2.67,1,0.2,2.3
CA-2020-121216,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,28.67,8,0.2,2.28
CA-2019-152555,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.53,3,0.2,9.86
CA-2019-152555,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,812.74,8,0.2,93.97
CA-2020-118542,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",10.13,2,0.2,3.23
CA-2020-152737,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,21.79,4,0.2,3.54
CA-2020-109757,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,8.26,4,0.2,1.91
CA-2020-109757,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",11.52,4,0.2,1.94
CA-2020-168109,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,2395.2,6,0.2,364.27
CA-2020-168109,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.99,1,0.2,5.29
US-2020-126081,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,5.18,1,0.2,3.37
CA-2019-103163,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,4.78,1,0.2,3.23
CA-2019-164154,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,37.52,5,0.2,6.75
CA-2020-148012,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.62,1,0.2,2.2
CA-2020-138310,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.93,9,0.2,40.79
US-2019-131674,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.42,2,0.2,20.81
CA-2020-112529,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,31.78,4,0.2,5.76
CA-2020-141929,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.98,2,0.2,167.74
CA-2020-141929,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,5.56,1,0.2,3.82
CA-2019-109743,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,40.78,3,0.2,12.06
CA-2019-109743,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,63.94,8,0.2,7.29
CA-2020-113530,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",681.41,12,0.2,53.24
CA-2020-155957,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,52.27,3,0.2,14.16
CA-2020-155957,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,213.14,7,0.2,27.02
CA-2019-145177,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,9.22,4,0.2,1.47
CA-2019-145177,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,89.57,2,0.2,28.55
CA-2019-145177,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",22.25,3,0.2,4.91
CA-2019-145177,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",334.88,4,0.2,76.39
CA-2019-145177,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,148.29,7,0.2,16.95
CA-2019-145177,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,4.62,1,0.2,2.95
CA-2019-145177,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",178.92,7,0.2,29.71
CA-2020-168102,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,113.57,2,0.2,67.43
CA-2020-158036,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,9.1,1,0.2,7.39
CA-2019-161676,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",33.8,5,0.2,5.92
CA-2019-104969,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,8.87,1,0.2,5.66
CA-2020-154109,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,47.95,3,0.2,10.59
CA-2020-140760,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.34,6,0.2,2.9
CA-2020-140760,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",43.92,5,0.2,5.6
CA-2019-126543,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",15.17,2,0.2,5.69
CA-2020-160087,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.83,3,0.2,5.76
CA-2020-113670,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,510.24,3,0.2,167.95
CA-2020-144036,OFF-AR-10000122,Office Supplies,Art,Newell 314,35.71,8,0.2,4.19
CA-2020-127264,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,7.06,3,0.2,1.62
CA-2019-151512,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,18.72,2,0.2,7.61
CA-2019-137848,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.54,3,0.2,10.73
CA-2020-161956,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.98,2,0.2,275
CA-2020-161956,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,69.08
CA-2020-161956,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.57,2,0.2,273.51
CA-2019-116799,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",42.78,7,0.2,3.9
CA-2019-111283,OFF-AR-10001615,Office Supplies,Art,Newell 34,111.1,7,0.2,14.68
CA-2019-163153,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.34,1,0.2,0.84
CA-2019-155530,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,2003.52,6,0.2,388.18
US-2019-101196,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.37,2,0.2,50.97
US-2020-148768,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.98,3,0.2,20.99
CA-2020-165204,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.9,3,0.2,1.86
